Regret,NumWaitingJob,STime_A_Avg,STime_B_Avg,STime_A_VS_B_Avg,STime_A_VS_B_Avg_Diff,STime_A_Min,STime_B_Min,STime_A_VS_B_Min,STime_A_VS_B_Min_Diff,STime_A_Max,STime_B_Max,STime_A_VS_B_Max,STime_A_VS_B_Max_Diff,PTime_A_Avg,PTime_B_Avg,PTime_A_VS_B_Avg,PTime_A_VS_B_Avg_Diff,PTime_A_Min,PTime_B_Min,PTime_A_VS_B_Min,PTime_A_VS_B_Min_Diff,PTime_A_Max,PTime_B_Max,PTime_A_VS_B_Max,PTime_A_VS_B_Max_Diff,Due_A,Due_B,Due_A_VS_B,Due_A_VS_B_Diff,MDD_A,MDD_B,MDD_A_VS_B,MDD_A_VS_B_Diff,RT_A,RT_B,RT_A_VS_B,RT_A_VS_B_Diff,ATC_A,ATC_B,ATC_A_VS_B,ATC_A_VS_B_Diff,SLK_A,SLK_B,SLK_A_VS_B,SLK_A_VS_B_Diff,CR_A,CR_B,CR_A_VS_B,CR_A_VS_B_Diff,COVERT_A,COVERT_B,COVERT_A_VS_B,COVERT_A_VS_B_Diff
0,5,10.5,31.0,<,-20.5,0,0,=,0,21,62,<,-41,42.5,34.5,>,8.0,34,30,>,4,51,39,>,12,63,131,<,-68,63,131,<,-68,10.0,65.5,<,-55.5,0.0024117361323929987,0.0024117361323929987,=,0.0,10.0,65.5,<,-55.5,1.1886792452830188,2.0,<,-0.8113207547169812,0.0,0.0,=,0.0
47,5,31.0,10.5,>,20.5,0,0,=,0,62,21,>,41,34.5,42.5,<,-8.0,30,34,<,-4,39,51,<,-12,131,63,>,68,131,63,>,68,65.5,10.0,>,55.5,0.0024117361323929987,0.0024117361323929987,=,0.0,65.5,10.0,>,55.5,2.0,1.1886792452830188,>,0.8113207547169812,0.0,0.0,=,0.0
0,5,10.5,14.5,<,-4.0,0,0,=,0,21,29,<,-8,42.5,48.0,<,-5.5,34,44,<,-10,51,52,<,-1,63,100,<,-37,63,100,<,-37,10.0,37.5,<,-27.5,0.0024117361323929987,0.0024117361323929987,=,0.0,10.0,37.5,<,-27.5,1.1886792452830188,1.6,<,-0.41132075471698126,0.0,0.0,=,0.0
0,5,14.5,10.5,>,4.0,0,0,=,0,29,21,>,8,48.0,42.5,>,5.5,44,34,>,10,52,51,>,1,100,63,>,37,100,63,>,37,37.5,10.0,>,27.5,0.0024117361323929987,0.0024117361323929987,=,0.0,37.5,10.0,>,27.5,1.6,1.1886792452830188,>,0.41132075471698126,0.0,0.0,=,0.0
0,5,10.5,38.0,<,-27.5,0,0,=,0,21,76,<,-55,42.5,37.0,>,5.5,34,32,>,2,51,42,>,9,63,97,<,-34,63,97,<,-34,10.0,22.0,<,-12.0,0.0024117361323929987,0.0024117361323929987,=,0.0,10.0,22.0,<,-12.0,1.1886792452830188,1.2933333333333332,<,-0.1046540880503144,0.0,0.0,=,0.0
72,5,38.0,10.5,>,27.5,0,0,=,0,76,21,>,55,37.0,42.5,<,-5.5,32,34,<,-2,42,51,<,-9,97,63,>,34,97,63,>,34,22.0,10.0,>,12.0,0.0024117361323929987,0.0024117361323929987,=,0.0,22.0,10.0,>,12.0,1.2933333333333332,1.1886792452830188,>,0.1046540880503144,0.0,0.0,=,0.0
0,5,10.5,38.5,<,-28.0,0,0,=,0,21,77,<,-56,42.5,57.5,<,-15.0,34,57,<,-23,51,58,<,-7,63,113,<,-50,63,113,<,-50,10.0,17.0,<,-7.0,0.0024117361323929987,0.0024117361323929987,=,0.0,10.0,17.0,<,-7.0,1.1886792452830188,1.1770833333333333,>,0.011595911949685567,0.0,0.0,=,0.0
85,5,38.5,10.5,>,28.0,0,0,=,0,77,21,>,56,57.5,42.5,>,15.0,57,34,>,23,58,51,>,7,113,63,>,50,113,63,>,50,17.0,10.0,>,7.0,0.0024117361323929987,0.0024117361323929987,=,0.0,17.0,10.0,>,7.0,1.1770833333333333,1.1886792452830188,<,-0.011595911949685567,0.0,0.0,=,0.0
0,4,27.5,53.0,<,-25.5,26,44,<,-18,29,62,<,-33,48.0,34.5,>,13.5,44,30,>,14,52,39,>,13,100,131,<,-31,109.5,131,<,-21.5,24.5,43.5,<,-19.0,0.023529411764705882,0.023529411764705882,=,0.0,-9.5,9.5,<,-19.0,0.8741721854304636,1.1085714285714285,<,-0.23439924314096494,0.020833333333333332,0.0,>,0.020833333333333332
47,4,53.0,27.5,>,25.5,44,26,>,18,62,29,>,33,34.5,48.0,<,-13.5,30,44,<,-14,39,52,<,-13,131,100,>,31,131,109.5,>,21.5,43.5,24.5,>,19.0,0.023529411764705882,0.023529411764705882,=,0.0,9.5,-9.5,>,19.0,1.1085714285714285,0.8741721854304636,>,0.23439924314096494,0.0,0.020833333333333332,<,-0.020833333333333332
0,4,27.5,52.5,<,-25.0,26,29,<,-3,29,76,<,-47,48.0,37.0,>,11.0,44,32,>,12,52,42,>,10,100,97,>,3,109.5,123.5,<,-14.0,24.5,7.5,>,17.0,0.023529411764705882,0.023529411764705882,=,0.0,-9.5,-26.5,>,17.0,0.8741721854304636,0.7039106145251397,>,0.1702615709053239,0.020833333333333332,0.02702702702702703,<,-0.006193693693693696
0,4,52.5,27.5,>,25.0,29,26,>,3,76,29,>,47,37.0,48.0,<,-11.0,32,44,<,-12,42,52,<,-10,97,100,<,-3,123.5,109.5,>,14.0,7.5,24.5,<,-17.0,0.023529411764705882,0.023529411764705882,=,0.0,-26.5,-9.5,<,-17.0,0.7039106145251397,0.8741721854304636,<,-0.1702615709053239,0.02702702702702703,0.020833333333333332,>,0.006193693693693696
0,4,27.5,54.5,<,-27.0,26,32,<,-6,29,77,<,-48,48.0,57.5,<,-9.5,44,57,<,-13,52,58,<,-6,100,113,<,-13,109.5,146.0,<,-36.5,24.5,1.0,>,23.5,0.023529411764705882,0.023529411764705882,=,0.0,-9.5,-33.0,>,23.5,0.8741721854304636,0.7053571428571429,>,0.1688150425733207,0.020833333333333332,0.017391304347826087,>,0.003442028985507245
23,4,54.5,27.5,>,27.0,32,26,>,6,77,29,>,48,57.5,48.0,>,9.5,57,44,>,13,58,52,>,6,113,100,>,13,146.0,109.5,>,36.5,1.0,24.5,<,-23.5,0.023529411764705882,0.023529411764705882,=,0.0,-33.0,-9.5,<,-23.5,0.7053571428571429,0.8741721854304636,<,-0.1688150425733207,0.017391304347826087,0.020833333333333332,<,-0.003442028985507245
0,3,55.0,24.5,>,30.5,29,17,>,12,81,32,>,49,37.0,57.5,<,-20.5,32,57,<,-25,42,58,<,-16,97,113,<,-16,126.0,116.0,>,10.0,5.0,31.0,<,-26.0,0.023529411764705882,0.023529411764705882,=,0.0,-29.0,-3.0,<,-26.0,0.6847826086956522,0.9634146341463414,<,-0.2786320254506892,0.02702702702702703,0.017391304347826087,>,0.009635722679200941
23,3,24.5,55.0,<,-30.5,17,29,<,-12,32,81,<,-49,57.5,37.0,>,20.5,57,32,>,25,58,42,>,16,113,97,>,16,116.0,126.0,<,-10.0,31.0,5.0,>,26.0,0.023529411764705882,0.023529411764705882,=,0.0,-3.0,-29.0,>,26.0,0.9634146341463414,0.6847826086956522,>,0.2786320254506892,0.017391304347826087,0.02702702702702703,<,-0.009635722679200941
0,3,55.0,28.5,>,26.5,29,13,>,16,81,44,>,37,37.0,34.5,>,2.5,32,30,>,2,42,39,>,3,97,131,<,-34,126.0,131,<,-5.0,5.0,68.0,<,-63.0,0.023529411764705882,0.023529411764705882,=,0.0,-29.0,34.0,<,-63.0,0.6847826086956522,1.5396825396825398,<,-0.8548999309868875,0.02702702702702703,0.0,>,0.02702702702702703
0,3,28.5,55.0,<,-26.5,13,29,<,-16,44,81,<,-37,34.5,37.0,<,-2.5,30,32,<,-2,39,42,<,-3,131,97,>,34,131,126.0,>,5.0,68.0,5.0,>,63.0,0.023529411764705882,0.023529411764705882,=,0.0,34.0,-29.0,>,63.0,1.5396825396825398,0.6847826086956522,>,0.8548999309868875,0.0,0.02702702702702703,<,-0.02702702702702703
0,2,49.5,26.5,>,23.0,13,17,<,-4,86,36,>,50,34.5,57.5,<,-23.0,30,57,<,-27,39,58,<,-19,131,113,>,18,179.0,179.0,=,0.0,47.0,29.0,>,18.0,0.023529411764705882,0.023529411764705882,=,0.0,-48.0,-66.0,>,18.0,0.42857142857142855,0.21428571428571427,>,0.21428571428571427,0.028985507246376812,0.017391304347826087,>,0.011594202898550725
0,2,26.5,49.5,<,-23.0,17,13,>,4,36,86,<,-50,57.5,34.5,>,23.0,57,30,>,27,58,39,>,19,113,131,<,-18,179.0,179.0,=,0.0,29.0,47.0,<,-18.0,0.023529411764705882,0.023529411764705882,=,0.0,-66.0,-48.0,<,-18.0,0.21428571428571427,0.42857142857142855,<,-0.21428571428571427,0.017391304347826087,0.028985507246376812,<,-0.011594202898550725
0,9,0.0,0.0,=,0.0,0,0,=,0,0,0,=,0,44.5,34.5,>,10.0,32,34,<,-2,57,35,>,22,183,185,<,-2,183,185,<,-2,138.5,150.5,<,-12.0,3.769195153278536e-09,3.769195153278536e-09,=,0.0,138.5,150.5,<,-12.0,4.112359550561798,5.36231884057971,<,-1.2499592900179124,0.0,0.0,=,0.0
45,9,0.0,0.0,=,0.0,0,0,=,0,0,0,=,0,34.5,44.5,<,-10.0,34,32,>,2,35,57,<,-22,185,183,>,2,185,183,>,2,150.5,138.5,>,12.0,3.769195153278536e-09,3.769195153278536e-09,=,0.0,150.5,138.5,>,12.0,5.36231884057971,4.112359550561798,>,1.2499592900179124,0.0,0.0,=,0.0
0,9,0.0,0.0,=,0.0,0,0,=,0,0,0,=,0,44.5,37.0,>,7.5,32,32,=,0,57,42,>,15,183,209,<,-26,183,209,<,-26,138.5,172.0,<,-33.5,3.769195153278536e-09,3.769195153278536e-09,=,0.0,138.5,172.0,<,-33.5,4.112359550561798,5.648648648648648,<,-1.5362890980868507,0.0,0.0,=,0.0
71,9,0.0,0.0,=,0.0,0,0,=,0,0,0,=,0,37.0,44.5,<,-7.5,32,32,=,0,42,57,<,-15,209,183,>,26,209,183,>,26,172.0,138.5,>,33.5,3.769195153278536e-09,3.769195153278536e-09,=,0.0,172.0,138.5,>,33.5,5.648648648648648,4.112359550561798,>,1.5362890980868507,0.0,0.0,=,0.0
0,9,0.0,0.0,=,0.0,0,0,=,0,0,0,=,0,44.5,39.0,>,5.5,32,35,<,-3,57,43,>,14,183,211,<,-28,183,211,<,-28,138.5,172.0,<,-33.5,3.769195153278536e-09,3.769195153278536e-09,=,0.0,138.5,172.0,<,-33.5,4.112359550561798,5.410256410256411,<,-1.297896859694613,0.0,0.0,=,0.0
16,9,0.0,0.0,=,0.0,0,0,=,0,0,0,=,0,39.0,44.5,<,-5.5,35,32,>,3,43,57,<,-14,211,183,>,28,211,183,>,28,172.0,138.5,>,33.5,3.769195153278536e-09,3.769195153278536e-09,=,0.0,172.0,138.5,>,33.5,5.410256410256411,4.112359550561798,>,1.297896859694613,0.0,0.0,=,0.0
0,9,0.0,0.0,=,0.0,0,0,=,0,0,0,=,0,44.5,40.0,>,4.5,32,37,<,-5,57,43,>,14,183,93,>,90,183,93,>,90,138.5,53.0,>,85.5,3.769195153278536e-09,3.769195153278536e-09,=,0.0,138.5,53.0,>,85.5,4.112359550561798,2.325,>,1.7873595505617974,0.0,0.0,=,0.0
7,9,0.0,0.0,=,0.0,0,0,=,0,0,0,=,0,40.0,44.5,<,-4.5,37,32,>,5,43,57,<,-14,93,183,<,-90,93,183,<,-90,53.0,138.5,<,-85.5,3.769195153278536e-09,3.769195153278536e-09,=,0.0,53.0,138.5,<,-85.5,2.325,4.112359550561798,<,-1.7873595505617974,0.0,0.0,=,0.0
0,9,0.0,0.0,=,0.0,0,0,=,0,0,0,=,0,44.5,40.0,>,4.5,32,35,<,-3,57,45,>,12,183,198,<,-15,183,198,<,-15,138.5,158.0,<,-19.5,3.769195153278536e-09,3.769195153278536e-09,=,0.0,138.5,158.0,<,-19.5,4.112359550561798,4.95,<,-0.8376404494382026,0.0,0.0,=,0.0
57,9,0.0,0.0,=,0.0,0,0,=,0,0,0,=,0,40.0,44.5,<,-4.5,35,32,>,3,45,57,<,-12,198,183,>,15,198,183,>,15,158.0,138.5,>,19.5,3.769195153278536e-09,3.769195153278536e-09,=,0.0,158.0,138.5,>,19.5,4.95,4.112359550561798,>,0.8376404494382026,0.0,0.0,=,0.0
0,9,0.0,0.0,=,0.0,0,0,=,0,0,0,=,0,44.5,45.0,<,-0.5,32,39,<,-7,57,51,>,6,183,150,>,33,183,150,>,33,138.5,105.0,>,33.5,3.769195153278536e-09,3.769195153278536e-09,=,0.0,138.5,105.0,>,33.5,4.112359550561798,3.3333333333333335,>,0.7790262172284641,0.0,0.0,=,0.0
9,9,0.0,0.0,=,0.0,0,0,=,0,0,0,=,0,45.0,44.5,>,0.5,39,32,>,7,51,57,<,-6,150,183,<,-33,150,183,<,-33,105.0,138.5,<,-33.5,3.769195153278536e-09,3.769195153278536e-09,=,0.0,105.0,138.5,<,-33.5,3.3333333333333335,4.112359550561798,<,-0.7790262172284641,0.0,0.0,=,0.0
0,9,0.0,0.0,=,0.0,0,0,=,0,0,0,=,0,44.5,48.5,<,-4.0,32,41,<,-9,57,56,>,1,183,176,>,7,183,176,>,7,138.5,127.5,>,11.0,3.769195153278536e-09,3.769195153278536e-09,=,0.0,138.5,127.5,>,11.0,4.112359550561798,3.6288659793814433,>,0.4834935711803543,0.0,0.0,=,0.0
64,9,0.0,0.0,=,0.0,0,0,=,0,0,0,=,0,48.5,44.5,>,4.0,41,32,>,9,56,57,<,-1,176,183,<,-7,176,183,<,-7,127.5,138.5,<,-11.0,3.769195153278536e-09,3.769195153278536e-09,=,0.0,127.5,138.5,<,-11.0,3.6288659793814433,4.112359550561798,<,-0.4834935711803543,0.0,0.0,=,0.0
0,9,0.0,0.0,=,0.0,0,0,=,0,0,0,=,0,44.5,42.5,>,2.0,32,39,<,-7,57,46,>,11,183,107,>,76,183,107,>,76,138.5,64.5,>,74.0,3.769195153278536e-09,3.769195153278536e-09,=,0.0,138.5,64.5,>,74.0,4.112359550561798,2.5176470588235293,>,1.5947124917382682,0.0,0.0,=,0.0
0,9,0.0,0.0,=,0.0,0,0,=,0,0,0,=,0,42.5,44.5,<,-2.0,39,32,>,7,46,57,<,-11,107,183,<,-76,107,183,<,-76,64.5,138.5,<,-74.0,3.769195153278536e-09,3.769195153278536e-09,=,0.0,64.5,138.5,<,-74.0,2.5176470588235293,4.112359550561798,<,-1.5947124917382682,0.0,0.0,=,0.0
0,8,12.0,15.0,<,-3.0,0,0,=,0,24,30,<,-6,42.5,40.0,>,2.5,39,37,>,2,46,43,>,3,107,93,>,14,107,93,>,14,52.5,38.0,>,14.5,6.095011779536558e-08,6.095011779536558e-08,=,0.0,52.5,38.0,>,14.5,1.963302752293578,1.690909090909091,>,0.27239366138448706,0.0,0.0,=,0.0
7,8,15.0,12.0,>,3.0,0,0,=,0,30,24,>,6,40.0,42.5,<,-2.5,37,39,<,-2,43,46,<,-3,93,107,<,-14,93,107,<,-14,38.0,52.5,<,-14.5,6.095011779536558e-08,6.095011779536558e-08,=,0.0,38.0,52.5,<,-14.5,1.690909090909091,1.963302752293578,<,-0.27239366138448706,0.0,0.0,=,0.0
0,8,12.0,5.0,>,7.0,0,0,=,0,24,10,>,14,42.5,45.0,<,-2.5,39,39,=,0,46,51,<,-5,107,150,<,-43,107,150,<,-43,52.5,100.0,<,-47.5,6.095011779536558e-08,6.095011779536558e-08,=,0.0,52.5,100.0,<,-47.5,1.963302752293578,3.0,<,-1.036697247706422,0.0,0.0,=,0.0
0,8,5.0,12.0,<,-7.0,0,0,=,0,10,24,<,-14,45.0,42.5,>,2.5,39,39,=,0,51,46,>,5,150,107,>,43,150,107,>,43,100.0,52.5,>,47.5,6.095011779536558e-08,6.095011779536558e-08,=,0.0,100.0,52.5,>,47.5,3.0,1.963302752293578,>,1.036697247706422,0.0,0.0,=,0.0
0,8,12.0,16.0,<,-4.0,0,0,=,0,24,32,<,-8,42.5,39.0,>,3.5,39,35,>,4,46,43,>,3,107,211,<,-104,107,211,<,-104,52.5,156.0,<,-103.5,6.095011779536558e-08,6.095011779536558e-08,=,0.0,52.5,156.0,<,-103.5,1.963302752293578,3.8363636363636364,<,-1.8730608840700584,0.0,0.0,=,0.0
16,8,16.0,12.0,>,4.0,0,0,=,0,32,24,>,8,39.0,42.5,<,-3.5,35,39,<,-4,43,46,<,-3,211,107,>,104,211,107,>,104,156.0,52.5,>,103.5,6.095011779536558e-08,6.095011779536558e-08,=,0.0,156.0,52.5,>,103.5,3.8363636363636364,1.963302752293578,>,1.8730608840700584,0.0,0.0,=,0.0
0,8,12.0,15.0,<,-3.0,0,0,=,0,24,30,<,-6,42.5,34.5,>,8.0,39,34,>,5,46,35,>,11,107,185,<,-78,107,185,<,-78,52.5,135.5,<,-83.0,6.095011779536558e-08,6.095011779536558e-08,=,0.0,52.5,135.5,<,-83.0,1.963302752293578,3.7373737373737375,<,-1.7740709850801595,0.0,0.0,=,0.0
64,8,15.0,12.0,>,3.0,0,0,=,0,30,24,>,6,34.5,42.5,<,-8.0,34,39,<,-5,35,46,<,-11,185,107,>,78,185,107,>,78,135.5,52.5,>,83.0,6.095011779536558e-08,6.095011779536558e-08,=,0.0,135.5,52.5,>,83.0,3.7373737373737375,1.963302752293578,>,1.7740709850801595,0.0,0.0,=,0.0
0,8,12.0,16.5,<,-4.5,0,0,=,0,24,33,<,-9,42.5,40.0,>,2.5,39,35,>,4,46,45,>,1,107,198,<,-91,107,198,<,-91,52.5,141.5,<,-89.0,6.095011779536558e-08,6.095011779536558e-08,=,0.0,52.5,141.5,<,-89.0,1.963302752293578,3.504424778761062,<,-1.541122026467484,0.0,0.0,=,0.0
71,8,16.5,12.0,>,4.5,0,0,=,0,33,24,>,9,40.0,42.5,<,-2.5,35,39,<,-4,45,46,<,-1,198,107,>,91,198,107,>,91,141.5,52.5,>,89.0,6.095011779536558e-08,6.095011779536558e-08,=,0.0,141.5,52.5,>,89.0,3.504424778761062,1.963302752293578,>,1.541122026467484,0.0,0.0,=,0.0
0,8,12.0,6.5,>,5.5,0,0,=,0,24,13,>,11,42.5,48.5,<,-6.0,39,41,<,-2,46,56,<,-10,107,176,<,-69,107,176,<,-69,52.5,121.0,<,-68.5,6.095011779536558e-08,6.095011779536558e-08,=,0.0,52.5,121.0,<,-68.5,1.963302752293578,3.2,<,-1.2366972477064222,0.0,0.0,=,0.0
91,8,6.5,12.0,<,-5.5,0,0,=,0,13,24,<,-11,48.5,42.5,>,6.0,41,39,>,2,56,46,>,10,176,107,>,69,176,107,>,69,121.0,52.5,>,68.5,6.095011779536558e-08,6.095011779536558e-08,=,0.0,121.0,52.5,>,68.5,3.2,1.963302752293578,>,1.2366972477064222,0.0,0.0,=,0.0
0,8,12.0,8.0,>,4.0,0,0,=,0,24,16,>,8,42.5,37.0,>,5.5,39,32,>,7,46,42,>,4,107,209,<,-102,107,209,<,-102,52.5,164.0,<,-111.5,6.095011779536558e-08,6.095011779536558e-08,=,0.0,52.5,164.0,<,-111.5,1.963302752293578,4.644444444444445,<,-2.6811416921508666,0.0,0.0,=,0.0
58,8,8.0,12.0,<,-4.0,0,0,=,0,16,24,<,-8,37.0,42.5,<,-5.5,32,39,<,-7,42,46,<,-4,209,107,>,102,209,107,>,102,164.0,52.5,>,111.5,6.095011779536558e-08,6.095011779536558e-08,=,0.0,164.0,52.5,>,111.5,4.644444444444445,1.963302752293578,>,2.6811416921508666,0.0,0.0,=,0.0
0,7,33.5,52.0,<,-18.5,10,30,<,-20,57,74,<,-17,45.0,40.0,>,5.0,39,37,>,2,51,43,>,8,150,93,>,57,150,124.0,>,26.0,71.5,1.0,>,70.5,0.023529411764705882,0.023529411764705882,=,0.0,39.5,-31.0,>,70.5,1.5031847133757963,0.6630434782608695,>,0.8401412351149268,0.0,0.025,<,-0.025
61,7,52.0,33.5,>,18.5,30,10,>,20,74,57,>,17,40.0,45.0,<,-5.0,37,39,<,-2,43,51,<,-8,93,150,<,-57,124.0,150,<,-26.0,1.0,71.5,<,-70.5,0.023529411764705882,0.023529411764705882,=,0.0,-31.0,39.5,<,-70.5,0.6630434782608695,1.5031847133757963,<,-0.8401412351149268,0.025,0.0,>,0.025
0,7,33.5,47.0,<,-13.5,10,32,<,-22,57,62,<,-5,45.0,39.0,>,6.0,39,35,>,4,51,43,>,8,150,211,<,-61,150,211,<,-61,71.5,125.0,<,-53.5,0.023529411764705882,0.023529411764705882,=,0.0,39.5,93.0,<,-53.5,1.5031847133757963,2.0813953488372094,<,-0.5782106354614132,0.0,0.0,=,0.0
104,7,47.0,33.5,>,13.5,32,10,>,22,62,57,>,5,39.0,45.0,<,-6.0,35,39,<,-4,43,51,<,-8,211,150,>,61,211,150,>,61,125.0,71.5,>,53.5,0.023529411764705882,0.023529411764705882,=,0.0,93.0,39.5,>,53.5,2.0813953488372094,1.5031847133757963,>,0.5782106354614132,0.0,0.0,=,0.0
0,7,33.5,39.5,<,-6.0,10,16,<,-6,57,63,<,-6,45.0,37.0,>,8.0,39,32,>,7,51,42,>,9,150,209,<,-59,150,209,<,-59,71.5,132.5,<,-61.0,0.023529411764705882,0.023529411764705882,=,0.0,39.5,100.5,<,-61.0,1.5031847133757963,2.3137254901960786,<,-0.8105407768202824,0.0,0.0,=,0.0
106,7,39.5,33.5,>,6.0,16,10,>,6,63,57,>,6,37.0,45.0,<,-8.0,32,39,<,-7,42,51,<,-9,209,150,>,59,209,150,>,59,132.5,71.5,>,61.0,0.023529411764705882,0.023529411764705882,=,0.0,100.5,39.5,>,61.0,2.3137254901960786,1.5031847133757963,>,0.8105407768202824,0.0,0.0,=,0.0
0,7,33.5,24.5,>,9.0,10,19,<,-9,57,30,>,27,45.0,34.5,>,10.5,39,34,>,5,51,35,>,16,150,185,<,-35,150,185,<,-35,71.5,126.0,<,-54.5,0.023529411764705882,0.023529411764705882,=,0.0,39.5,94.0,<,-54.5,1.5031847133757963,2.593220338983051,<,-1.0900356256072548,0.0,0.0,=,0.0
0,7,24.5,33.5,<,-9.0,19,10,>,9,30,57,<,-27,34.5,45.0,<,-10.5,34,39,<,-5,35,51,<,-16,185,150,>,35,185,150,>,35,126.0,71.5,>,54.5,0.023529411764705882,0.023529411764705882,=,0.0,94.0,39.5,>,54.5,2.593220338983051,1.5031847133757963,>,1.0900356256072548,0.0,0.0,=,0.0
0,7,33.5,49.0,<,-15.5,10,33,<,-23,57,65,<,-8,45.0,40.0,>,5.0,39,35,>,4,51,45,>,6,150,198,<,-48,150,198,<,-48,71.5,109.0,<,-37.5,0.023529411764705882,0.023529411764705882,=,0.0,39.5,77.0,<,-37.5,1.5031847133757963,1.8651685393258426,<,-0.3619838259500463,0.0,0.0,=,0.0
108,7,49.0,33.5,>,15.5,33,10,>,23,65,57,>,8,40.0,45.0,<,-5.0,35,39,<,-4,45,51,<,-6,198,150,>,48,198,150,>,48,109.0,71.5,>,37.5,0.023529411764705882,0.023529411764705882,=,0.0,77.0,39.5,>,37.5,1.8651685393258426,1.5031847133757963,>,0.3619838259500463,0.0,0.0,=,0.0
0,7,33.5,45.5,<,-12.0,10,13,<,-3,57,78,<,-21,45.0,48.5,<,-3.5,39,41,<,-2,51,56,<,-5,150,176,<,-26,150,176,<,-26,71.5,82.0,<,-10.5,0.023529411764705882,0.023529411764705882,=,0.0,39.5,50.0,<,-10.5,1.5031847133757963,1.5319148936170213,<,-0.02873018024122498,0.0,0.0,=,0.0
108,7,45.5,33.5,>,12.0,13,10,>,3,78,57,>,21,48.5,45.0,>,3.5,41,39,>,2,56,51,>,5,176,150,>,26,176,150,>,26,82.0,71.5,>,10.5,0.023529411764705882,0.023529411764705882,=,0.0,50.0,39.5,>,10.5,1.5319148936170213,1.5031847133757963,>,0.02873018024122498,0.0,0.0,=,0.0
0,6,15.5,44.5,<,-29.0,12,15,<,-3,19,74,<,-55,34.5,40.0,<,-5.5,34,37,<,-3,35,43,<,-8,185,93,>,92,185,123.5,>,61.5,135.0,8.5,>,126.5,0.023529411764705882,0.023529411764705882,=,0.0,96.0,-30.5,>,126.5,2.92,0.6390532544378699,>,2.28094674556213,0.0,0.025,<,-0.025
0,6,44.5,15.5,>,29.0,15,12,>,3,74,19,>,55,40.0,34.5,>,5.5,37,34,>,3,43,35,>,8,93,185,<,-92,123.5,185,<,-61.5,8.5,135.0,<,-126.5,0.023529411764705882,0.023529411764705882,=,0.0,-30.5,96.0,<,-126.5,0.6390532544378699,2.92,<,-2.28094674556213,0.025,0.0,>,0.025
0,6,15.5,41.0,<,-25.5,12,20,<,-8,19,62,<,-43,34.5,39.0,<,-4.5,34,35,<,-1,35,43,<,-8,185,211,<,-26,185,211,<,-26,135.0,131.0,>,4.0,0.023529411764705882,0.023529411764705882,=,0.0,96.0,92.0,>,4.0,2.92,2.15,>,0.77,0.0,0.0,=,0.0
55,6,41.0,15.5,>,25.5,20,12,>,8,62,19,>,43,39.0,34.5,>,4.5,35,34,>,1,43,35,>,8,211,185,>,26,211,185,>,26,131.0,135.0,<,-4.0,0.023529411764705882,0.023529411764705882,=,0.0,92.0,96.0,<,-4.0,2.15,2.92,<,-0.77,0.0,0.0,=,0.0
0,6,15.5,49.0,<,-33.5,12,35,<,-23,19,63,<,-44,34.5,37.0,<,-2.5,34,32,>,2,35,42,<,-7,185,209,<,-24,185,209,<,-24,135.0,123.0,>,12.0,0.023529411764705882,0.023529411764705882,=,0.0,96.0,84.0,>,12.0,2.92,1.9767441860465116,>,0.9432558139534883,0.0,0.0,=,0.0
106,6,49.0,15.5,>,33.5,35,12,>,23,63,19,>,44,37.0,34.5,>,2.5,32,34,<,-2,42,35,>,7,209,185,>,24,209,185,>,24,123.0,135.0,<,-12.0,0.023529411764705882,0.023529411764705882,=,0.0,84.0,96.0,<,-12.0,1.9767441860465116,2.92,<,-0.9432558139534883,0.0,0.0,=,0.0
0,6,15.5,70.5,<,-55.0,12,65,<,-53,19,76,<,-57,34.5,40.0,<,-5.5,34,35,<,-1,35,45,<,-10,185,198,<,-13,185,198,<,-13,135.0,87.5,>,47.5,0.023529411764705882,0.023529411764705882,=,0.0,96.0,48.5,>,47.5,2.92,1.4389140271493213,>,1.4810859728506787,0.0,0.0,=,0.0
108,6,70.5,15.5,>,55.0,65,12,>,53,76,19,>,57,40.0,34.5,>,5.5,35,34,>,1,45,35,>,10,198,185,>,13,198,185,>,13,87.5,135.0,<,-47.5,0.023529411764705882,0.023529411764705882,=,0.0,48.5,96.0,<,-47.5,1.4389140271493213,2.92,<,-1.4810859728506787,0.0,0.0,=,0.0
0,6,15.5,58.5,<,-43.0,12,39,<,-27,19,78,<,-59,34.5,48.5,<,-14.0,34,41,<,-7,35,56,<,-21,185,176,>,9,185,176,>,9,135.0,69.0,>,66.0,0.023529411764705882,0.023529411764705882,=,0.0,96.0,30.0,>,66.0,2.92,1.280373831775701,>,1.639626168224299,0.0,0.0,=,0.0
108,6,58.5,15.5,>,43.0,39,12,>,27,78,19,>,59,48.5,34.5,>,14.0,41,34,>,7,56,35,>,21,176,185,<,-9,176,185,<,-9,69.0,135.0,<,-66.0,0.023529411764705882,0.023529411764705882,=,0.0,30.0,96.0,<,-66.0,1.280373831775701,2.92,<,-1.639626168224299,0.0,0.0,=,0.0
0,5,31.0,41.5,<,-10.5,15,20,<,-5,47,63,<,-16,40.0,39.0,>,1.0,37,35,>,2,43,43,=,0,93,211,<,-118,152.0,211,<,-59.0,22.0,130.5,<,-108.5,0.023529411764705882,0.023529411764705882,=,0.0,-59.0,49.5,<,-108.5,0.16901408450704225,1.6149068322981366,<,-1.4458927477910943,0.025,0.0,>,0.025
